Date/Time,100m_N Avg [m/s],100m_S Avg [m/s],80m Avg [m/s],50m Avg [m/s],20m Avg [m/s],10m Avg [m/s],Pressure 5m [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m
19-11-2019 14:00,4.322,,4.149,4.01,3.59,3.154,1008.6,99.8,97,97,-30,21.2
19-11-2019 14:10,4.197,,3.995,3.76,3.313,3.002,1008.5,99.8,97,95.6,-30,21
19-11-2019 14:20,3.791,,3.755,3.789,3.553,3.124,1008.5,101.3,97,94.2,-30,21.2
19-11-2019 14:30,3.886,,3.907,3.635,3.408,3.119,1008.4,105.5,102.7,98.4,-30,21.1
19-11-2019 14:40,4.038,,3.84,3.532,2.927,2.668,1008.3,104.1,101.3,99.8,-30,21.2
19-11-2019 14:50,4.418,,4.279,4.101,3.617,3.009,1008.2,101.3,98.4,94.2,-30,21.1
19-11-2019 15:00,4.545,,4.4,4.238,3.512,3.188,1008,101.3,97,94.2,-30,21.1
19-11-2019 15:10,5.099,,5.099,5.149,4.141,3.337,1007.8,101.3,98.4,97,-30,21.4
19-11-2019 15:20,5.001,,4.993,5.073,4.215,3.533,1007.8,102.7,99.8,95.6,-30,21.2
19-11-2019 15:30,4.629,,4.444,3.89,2.936,2.46,1007.9,102.7,97,95.6,-30,21.2
19-11-2019 15:40,4.918,,4.807,4.539,3.674,3.085,1007.8,101.3,97,94.2,-30,21.4
19-11-2019 15:50,4.764,,4.662,4.578,3.477,2.808,1007.8,98.4,94.2,94.2,-30,21.4
19-11-2019 16:00,4.746,,4.682,4.684,3.703,3.087,1007.9,98.4,95.6,94.2,-30,21.4
19-11-2019 16:10,5.161,,4.988,4.929,3.649,2.85,1007.8,95.6,91.4,88.6,-30,21.5
19-11-2019 16:20,5.384,,5.28,4.97,3.62,2.965,1007.8,94.2,90,88.6,-30,21.6
19-11-2019 16:30,5.119,,4.949,4.642,3.47,2.651,1007.8,94.2,90,88.6,-30,21.9
19-11-2019 16:40,4.533,,4.382,4.123,3.229,2.556,1007.8,91.4,87.2,85.8,-30,21.6
19-11-2019 16:50,4.227,,4.071,3.895,2.823,2.208,1007.9,94.2,90,88.6,-30,21.6
19-11-2019 17:00,4.384,,4.309,4.123,3.074,2.448,1007.8,92.8,88.6,85.8,-30,21.7
19-11-2019 17:10,5.077,,4.976,4.512,3.418,2.649,1007.7,88.6,85.8,83,-30,21.7
19-11-2019 17:20,5.129,,5.047,4.645,3.617,2.845,1007.7,84.4,81.6,81.6,-30,21.7
19-11-2019 17:30,4.499,,4.495,4.365,3.463,2.49,1007.9,83,80.2,80.2,-30,21.7
19-11-2019 17:40,4.156,,4.078,3.848,2.673,1.909,1008,84.4,81.6,81.6,-30,21.9
19-11-2019 17:50,4.271,,4.294,3.456,1.417,1,1008.2,85.8,83,78.8,-30,21.6
19-11-2019 18:00,3.452,,3.117,2.322,2.029,1.767,1008.3,67.5,56.3,36.6,-30,22
19-11-2019 18:10,3.842,,3.387,2.04,0.663,0.566,1008.3,42.2,32.3,29.5,-30,21.9
19-11-2019 18:20,4.205,,3.605,2.224,1.38,1.095,1008.3,46.4,38,45,-30,21.6
19-11-2019 18:30,4.354,,3.985,2.92,2.209,1.928,1008.3,50.6,43.6,39.4,-30,21.9
19-11-2019 18:40,5.119,,4.888,4.044,3.131,2.107,1008.4,49.2,40.8,30.9,-30,21.9
19-11-2019 18:50,5.229,,4.768,4.228,3.032,2.095,1008.4,52,43.6,35.2,-30,21.9
19-11-2019 19:00,4.722,,4.875,4.194,2.543,1.63,1008.5,47.8,45,35.2,-30,22
19-11-2019 19:10,4.685,,4.738,4.566,3.571,2.188,1008.7,36.6,32.3,30.9,-30,22
19-11-2019 19:20,4.207,,3.99,3.535,1.818,1.654,1008.9,29.5,23.9,22.5,-30,22.3
19-11-2019 19:30,3.989,,3.811,3.001,1.329,1.899,1009.1,35.2,25.3,15.5,-30,22.5
19-11-2019 19:40,3.977,,3.553,2.902,2.251,1.316,1009.2,32.3,25.3,11.3,-30,22.2
19-11-2019 19:50,4.249,,4.007,3.069,1.705,1.233,1009.2,38,32.3,19.7,-30,22.3
19-11-2019 20:00,4.305,,4.245,3.699,2.182,1.12,1009.3,28.1,26.7,25.3,-30,22.5
19-11-2019 20:10,4.264,,3.764,3.204,1.978,1.593,1009.4,26.7,21.1,22.5,-30,22.6
19-11-2019 20:20,5.06,,4.593,3.623,2.339,1.642,1009.3,30.9,23.9,21.1,-30,22.3
19-11-2019 20:30,5.506,,5.003,4.152,3.035,2.078,1009.3,30.9,22.5,16.9,-30,22.2
19-11-2019 20:40,5.702,,5.055,3.713,2.496,1.816,1009.3,35.2,25.3,18.3,-30,22.3
19-11-2019 20:50,5.94,,5.626,4.532,3.089,2.039,1009.3,45,33.8,21.1,-30,22.5
19-11-2019 21:00,5.901,,5.945,5.649,3.492,2.281,1009.3,47.8,36.6,22.5,-30,22.6
19-11-2019 21:10,5.798,,5.79,4.681,2.617,1.666,1009.3,45,32.3,19.7,-30,22.5
19-11-2019 21:20,5.675,,5.557,4.289,1.725,1.233,1009.4,36.6,25.3,14.1,-30,22.5
19-11-2019 21:30,5.67,,5.133,4.032,2.219,1.35,1009.4,32.3,22.5,11.3,-30,22.8
19-11-2019 21:40,5.989,,5.339,3.86,2.017,1.198,1009.4,36.6,28.1,18.3,-30,22.8
19-11-2019 21:50,6.006,,5.486,3.701,1.798,1.091,1009.3,35.2,25.3,16.9,-30,22.6
19-11-2019 22:00,5.962,,5.386,3.9,1.71,1.448,1009.3,36.6,26.7,16.9,-30,22.3
19-11-2019 22:10,5.577,,5.231,4.338,1.781,2.343,1009.3,38,33.8,15.5,-30,22.3
19-11-2019 22:20,5.227,,4.907,4.272,1.848,2.561,1009.3,36.6,33.8,16.9,-30,22.1
19-11-2019 22:30,4.928,,4.311,3.799,1.766,2.58,1009.3,28.1,28.1,15.5,-30,22.1
19-11-2019 22:40,4.945,,4.252,3.687,1.823,2.578,1009.3,25.3,16.9,11.3,-30,22
19-11-2019 22:50,4.651,,3.958,3.086,2.317,1.904,1009.2,29.5,25.3,22.5,-30,22
19-11-2019 23:00,4.661,,4.316,2.613,1.958,1.458,1009.1,32.3,25.3,15.5,-30,22.1
19-11-2019 23:10,4.795,,4.39,3.277,1.872,1.877,1009,30.9,23.9,8.4,-30,22
19-11-2019 23:20,4.614,,4.189,2.751,2.605,2.298,1009,29.5,16.9,2.8,-30,21.9
19-11-2019 23:30,4.93,,4.606,3.821,2.892,2.215,1009,26.7,15.5,2.8,-30,21.6
19-11-2019 23:40,5.276,,4.885,4.071,3.286,2.45,1009,23.9,11.3,1.4,-30,20.8
19-11-2019 23:50,5.286,,4.763,4.603,3.283,2.279,1008.8,22.5,12.7,1.4,-30,20.1
20-11-2019 00:00,5.241,,5.069,3.985,2.174,2.347,1008.7,28.1,16.9,7,-30,19.7
20-11-2019 00:10,5.178,,4.917,4.096,2.084,2.029,1008.5,30.9,22.5,14.1,-30,19.4
20-11-2019 00:20,5.205,,5.094,4.473,1.661,2.227,1008.4,30.9,19.7,8.4,-30,19.7
20-11-2019 00:30,5.327,,5.3,3.883,2.374,2.298,1008.5,26.7,15.5,4.2,-30,20.1
20-11-2019 00:40,5.197,,5.194,4.311,3.249,2.394,1008.4,22.5,12.7,1.4,-30,19
20-11-2019 00:50,5.518,,5.167,4.694,3.303,2.419,1008.3,21.1,9.8,1.4,-30,19
20-11-2019 01:00,6.232,,5.602,4.89,3.453,2.524,1008.3,21.1,11.3,2.8,-30,17.8
20-11-2019 01:10,6.413,,5.795,5.291,3.907,2.688,1008.2,18.3,8.4,1.4,-30,18.4
20-11-2019 01:20,6.187,,5.692,5.242,3.88,2.791,1008.3,15.5,5.6,1.4,-30,17.7
20-11-2019 01:30,6.305,,5.655,5.603,3.649,2.713,1008.2,15.5,5.6,2.8,-30,16.5
20-11-2019 01:40,5.91,,5.476,5.678,3.762,2.73,1008.1,15.5,5.6,2.8,-30,16.8
20-11-2019 01:50,5.876,,5.329,5.554,2.951,2.744,1008.2,16.9,7,2.8,-30,16.6
20-11-2019 02:00,6.028,,6.377,5.725,2.981,2.877,1008.2,11.3,4.2,1.4,-30,18.4
20-11-2019 02:10,6.653,,7.397,6.004,2.659,2.72,1008,7,2.8,1.4,-30,18.7
20-11-2019 02:20,6.785,,7.417,6.198,2.361,2.784,1008,7,2.8,1.4,-30,18.9
20-11-2019 02:30,6.957,,7.473,6.59,2.295,2.975,1008,8.4,2.8,1.4,-30,18.9
20-11-2019 02:40,9.31,,9.298,7.269,3.032,2.943,1008.1,7,2.8,2.8,-30,19.7
20-11-2019 02:50,9.961,,9.261,7.719,4.102,3.332,1008,8.4,2.8,1.4,-30,21.4
20-11-2019 03:00,8.989,,8.763,7.19,3.989,3.516,1008,9.8,4.2,1.4,-30,22.2
20-11-2019 03:10,8.717,,8.084,6.475,3.885,3.298,1008,12.7,5.6,0,-30,22.7
20-11-2019 03:20,8.319,,7.62,5.808,3.29,2.911,1007.9,15.5,8.4,0,-29.9,21.7
20-11-2019 03:30,8.432,,7.576,5.821,2.956,2.59,1007.9,16.9,11.3,4.2,-29.9,21.5
20-11-2019 03:40,8.856,,7.875,5.995,3.064,2.531,1007.9,18.3,11.3,4.2,-29.8,21
20-11-2019 03:50,8.697,,7.569,5.649,2.988,2.497,1007.7,21.1,14.1,7,-29.8,21
20-11-2019 04:00,8.106,,7,5.149,2.551,2.102,1007.7,19.7,12.7,7,-29.8,20.9
20-11-2019 04:10,8.577,,7.331,5.639,2.946,2.281,1007.6,23.9,15.5,9.8,-29.8,20.5
20-11-2019 04:20,9.02,,7.836,5.97,3.327,2.561,1007.6,23.9,14.1,9.8,-29.8,20.8
20-11-2019 04:30,9.251,,8.194,6.088,3.721,2.791,1007.5,28.1,18.3,11.3,-29.9,21.7
20-11-2019 04:40,9.415,,8.013,6.078,4.065,3.23,1007.4,32.3,22.5,11.3,-29.9,22.1
20-11-2019 04:50,9.346,,8.145,6.002,3.598,2.842,1007.4,32.3,22.5,11.3,-29.9,22.3
20-11-2019 05:00,9.025,,7.708,5.784,3.529,2.497,1007.5,32.3,21.1,11.3,-29.9,22.1
20-11-2019 05:10,8.584,,7.522,5.735,2.87,2.127,1007.6,30.9,21.1,11.3,-30,22
20-11-2019 05:20,8.712,,7.878,5.958,3.158,2.301,1007.6,26.7,18.3,9.8,-30,21.6
20-11-2019 05:30,8.567,,7.841,6.313,3.322,2.492,1007.6,29.5,21.1,11.3,-30,21.6
20-11-2019 05:40,8.006,,6.973,5.627,3.209,2.392,1007.6,30.9,21.1,11.3,-30,22
20-11-2019 05:50,7.516,,6.87,5.362,2.445,2.828,1007.8,25.3,14.1,7,-29.9,21.1
20-11-2019 06:00,7.337,,6.585,5.169,2.319,2.676,1008,22.5,14.1,4.2,-29.8,19.3
20-11-2019 06:10,7.383,,6.509,5.465,2.332,2.215,1008,22.5,14.1,4.2,-29.5,17.9
20-11-2019 06:20,7.545,,6.867,5.639,2.676,2.093,1008,28.1,19.7,11.3,-29.8,18.2
20-11-2019 06:30,7.638,,6.965,5.735,2.919,2.147,1008.1,28.1,18.3,9.8,-29.8,18.7
20-11-2019 06:40,8.241,,7.35,5.848,3.389,2.164,1008.2,29.5,19.7,9.8,-29.9,19
20-11-2019 06:50,8.18,,7.407,6.242,3.438,2.174,1008.3,29.5,19.7,9.8,-29.9,19.8
20-11-2019 07:00,8.819,,7.782,6.203,2.875,2.46,1008.6,25.3,15.5,5.6,-30,20
20-11-2019 07:10,8.741,,7.61,6.311,2.986,2.619,1008.8,23.9,14.1,4.2,-30,20
20-11-2019 07:20,8.471,,7.345,5.737,2.917,2.372,1008.9,28.1,16.9,8.4,-29.9,20.5
20-11-2019 07:30,8.383,,7.444,5.892,3.246,2.223,1009,32.3,21.1,11.3,-30,21
20-11-2019 07:40,8.18,,7.289,5.909,3.453,2.428,1009.1,30.9,19.7,9.8,-30,21.7
20-11-2019 07:50,7.991,,7.063,5.294,2.895,2.46,1009.2,25.3,15.5,8.4,-30,21.7
20-11-2019 08:00,7.775,,6.754,5.36,2.767,2.588,1009.4,22.5,12.7,5.6,-30,21.6
20-11-2019 08:10,7.589,,6.659,5.392,2.927,2.717,1009.5,21.1,12.7,2.8,-30,21.6
20-11-2019 08:20,7.56,,6.607,4.931,2.774,2.48,1009.7,25.3,14.1,7,-30,21.9
20-11-2019 08:30,7.173,,6.124,4.618,2.902,2.543,1009.8,22.5,12.7,5.6,-30,21.9
20-11-2019 08:40,7.224,,6.109,4.882,3.241,2.977,1009.9,22.5,14.1,5.6,-30,21.9
20-11-2019 08:50,6.962,,5.955,4.485,2.656,2.465,1010,22.5,14.1,7,-30,22.1
20-11-2019 09:00,6.499,,5.469,3.961,2.61,2.24,1010.1,28.1,19.7,12.7,-30,22.2
20-11-2019 09:10,6.192,,5.202,4.066,3.126,2.73,1010.1,32.3,21.1,14.1,-30,22.2
20-11-2019 09:20,5.808,,5.057,4.162,3.642,3.146,1010.2,35.2,25.3,15.5,-30,22.3
20-11-2019 09:30,6.2,,5.405,4.103,3.667,3.399,1010.2,39.4,28.1,22.5,-30,22.1
20-11-2019 09:40,5.942,,5.29,4.262,3.47,3.33,1010.3,38,28.1,21.1,-30,22
20-11-2019 09:50,5.259,,4.689,4.172,3.728,3.553,1010.3,39.4,30.9,25.3,-30,21.7
20-11-2019 10:00,5.08,,4.537,3.834,3.332,3.198,1010.2,39.4,32.3,29.5,-30,21.4
20-11-2019 10:10,4.817,,4.329,3.733,3.273,3.014,1010.3,42.2,32.3,29.5,-30,21.5
20-11-2019 10:20,4.193,,4.01,3.865,3.612,3.269,1010.3,38,33.8,30.9,-30,21.5
20-11-2019 10:30,4.087,,4.015,3.762,3.59,3.293,1010.3,36.6,32.3,33.8,-30,21.4
20-11-2019 10:40,3.835,,3.843,3.836,3.785,3.384,1010.2,42.2,36.6,30.9,-30,21.2
20-11-2019 10:50,4.222,,4.243,4.297,4.18,3.788,1010.2,42.2,35.2,28.1,-30,21.1
20-11-2019 11:00,5.205,,5.175,5.056,4.416,4.009,1010.1,47.8,42.2,39.4,-30,20.8
20-11-2019 11:10,5.178,,5.204,4.992,4.598,4.239,1010,46.4,40.8,36.6,-30,20.8
20-11-2019 11:20,4.531,,4.586,4.4,4.08,3.702,1009.8,49.2,42.2,38,-30,20.9
20-11-2019 11:30,4.151,,4.14,4.245,4.119,3.835,1009.7,53.4,47.8,47.8,-30,20.8
20-11-2019 11:40,4.34,,4.284,3.88,3.553,3.279,1009.5,68.9,66.1,66.1,-30,20.8
20-11-2019 11:50,4.673,,4.537,4.348,4.043,3.671,1009.4,73.1,68.9,66.1,-30,20.6
20-11-2019 12:00,4.624,,4.613,4.51,4.065,3.668,1009.3,81.6,80.2,78.8,-30,20.5
20-11-2019 12:10,4.621,,4.527,4.36,4.146,3.695,1009.1,71.7,68.9,68.9,-30,20.5
20-11-2019 12:20,4.585,,4.473,4.159,3.996,3.678,1009,88.6,85.8,85.8,-30,20.5
20-11-2019 12:30,4.629,,4.547,4.368,3.959,3.7,1008.8,85.8,84.4,88.6,-30,20.5
20-11-2019 12:40,4.124,,3.995,3.814,3.445,3.171,1008.6,84.4,85.8,88.6,-30,20.5
20-11-2019 12:50,3.445,,3.58,3.302,3.091,2.762,1008.4,101.3,104.1,104.1,-30,19.7
20-11-2019 13:00,3.695,,3.735,3.895,3.438,3.276,1008.3,101.3,106.9,115.3,-30,19.8
20-11-2019 13:10,4.09,,4.076,3.932,3.757,3.465,1008,108.3,108.3,113.9,-30,20
20-11-2019 13:20,4.001,,3.983,3.887,3.735,3.558,1007.8,108.3,109.7,113.9,-30,19.9
20-11-2019 13:30,4.129,,4.257,4.162,3.63,3.433,1007.7,113.9,113.9,115.3,-30,20.1
20-11-2019 13:40,4.016,,4.086,3.677,3.231,2.82,1007.5,116.7,115.3,118.1,-30,19.8
20-11-2019 13:50,4.016,,4.135,3.75,3.372,3.23,1007.3,116.7,115.3,116.7,-30,20
20-11-2019 14:00,4.256,,4.348,3.919,3.622,3.308,1007.1,120.9,119.5,118.1,-30,20.4
20-11-2019 14:10,4.401,,4.306,4.01,3.993,3.609,1007,123.8,122.3,120.9,-30,20.4
20-11-2019 14:20,4.428,,4.235,4.103,3.713,3.563,1006.9,122.3,120.9,119.5,-30,20.4
20-11-2019 14:30,4.22,,4.132,3.736,3.711,3.477,1006.8,122.3,120.9,120.9,-30,20.3
20-11-2019 14:40,4.452,,4.292,4.096,3.937,3.737,1006.7,119.5,118.1,119.5,-30,20.4
20-11-2019 14:50,4.536,,4.424,4.319,4.072,3.805,1006.7,126.6,123.8,122.3,-30,20.4
20-11-2019 15:00,4.58,,4.405,4.199,3.875,3.624,1006.7,130.8,128,123.8,-30,20.4
20-11-2019 15:10,4.617,,4.454,4.086,4.092,3.788,1006.6,128,123.8,122.3,-30,20.6
20-11-2019 15:20,4.594,,4.402,4.277,3.905,3.587,1006.6,125.2,120.9,120.9,-30,20.8
20-11-2019 15:30,4.055,,4.015,3.919,3.821,3.56,1006.6,123.8,120.9,126.6,-30,20.8
20-11-2019 15:40,4.413,,4.37,4.265,3.74,3.43,1006.5,126.6,122.3,119.5,-30,20.9
20-11-2019 15:50,4.3,,4.118,3.785,3.335,2.943,1006.5,120.9,116.7,115.3,-30,20.8
20-11-2019 16:00,4.322,,4.243,3.865,3.013,2.752,1006.6,120.9,118.1,115.3,-30,20.9
20-11-2019 16:10,4.08,,4.002,3.591,2.602,2.313,1006.6,115.3,112.5,113.9,-30,21.1
20-11-2019 16:20,4.019,,3.899,3.287,2.791,2.521,1006.6,118.1,113.9,112.5,-30,21.1
20-11-2019 16:30,3.761,,3.723,3.645,3.101,2.735,1006.6,109.7,109.7,108.3,-30,21.1
20-11-2019 16:40,3.984,,3.853,3.748,3.372,2.913,1006.7,94.2,90,88.6,-30,20.9
20-11-2019 16:50,3.776,,3.706,3.615,3.062,2.541,1006.8,90,87.2,84.4,-30,20.6
20-11-2019 17:00,3.842,,3.732,3.579,3.263,2.791,1006.8,83,78.8,78.8,-30,20.8
20-11-2019 17:10,4.242,,4.172,3.949,3.509,3.021,1006.8,91.4,88.6,87.2,-30,21
20-11-2019 17:20,4.009,,3.867,3.949,3.261,2.546,1006.8,95.6,92.8,88.6,-30,20.8
20-11-2019 17:30,3.771,,3.681,3.461,2.568,2.041,1006.9,90,87.2,85.8,-30,21
20-11-2019 17:40,3.847,,3.828,3.706,2.791,2.036,1007,88.6,84.4,81.6,-30,21.2
20-11-2019 17:50,3.354,,3.423,3.177,2.302,1.833,1007.1,73.1,74.5,75.9,-30,21.4
20-11-2019 18:00,2.857,,2.825,2.559,2.167,1.811,1007.2,54.8,54.8,56.3,-29.9,21.5
20-11-2019 18:10,3.242,,2.979,2.4,2.238,1.933,1007.4,43.6,42.2,25.3,-29.9,21.5
20-11-2019 18:20,3.308,,2.93,2.417,1.712,1.507,1007.4,25.3,18.3,8.4,-30,21.6
20-11-2019 18:30,3.384,,3.117,2.243,1.545,1.216,1007.6,12.7,5.6,2.8,-30,21.5
20-11-2019 18:40,3.994,,3.566,2.878,2.025,1.475,1007.6,29.5,22.5,12.7,-30,21.9
20-11-2019 18:50,4.842,,4.493,3.78,2.718,1.933,1007.7,25.3,19.7,12.7,-30,21.4
20-11-2019 19:00,4.212,,3.627,2.422,1.523,1.36,1007.8,26.7,16.9,5.6,-30,21.9
20-11-2019 19:10,6.359,,5.889,4.554,2.622,1.764,1008,33.8,28.1,21.1,-30,21.6
20-11-2019 19:20,6.621,,6.435,5.833,3.753,2.948,1008.2,36.6,32.3,23.9,-30,21.9
20-11-2019 19:30,6.692,,6.565,6.129,4.311,3.252,1008.2,36.6,30.9,26.7,-30,21.9
20-11-2019 19:40,7.008,,6.718,6.11,4.429,3.176,1008.3,38,32.3,28.1,-30,21.9
20-11-2019 19:50,7.266,,7.164,6.369,4.618,3.364,1008.5,38,32.3,25.3,-30,21.9
20-11-2019 20:00,7.016,,7.054,6.208,4.483,3.323,1008.7,39.4,32.3,26.7,-30,21.9
20-11-2019 20:10,6.756,,6.83,5.933,4.384,3.261,1008.8,39.4,30.9,22.5,-30,22
20-11-2019 20:20,6.854,,6.183,4.958,3.258,2.406,1009,35.2,26.7,16.9,-30,22
20-11-2019 20:30,5.95,,5.256,4.047,2.022,1.691,1009.1,26.7,18.3,7,-30,21.9
20-11-2019 20:40,5.955,,5.391,4.314,2.248,1.693,1009.2,23.9,15.5,9.8,-30,22
20-11-2019 20:50,5.937,,5.307,4.086,2.423,1.747,1009.2,26.7,21.1,12.7,-30,22.2
20-11-2019 21:00,6.028,,5.307,4.417,2.622,1.938,1009.2,28.1,22.5,14.1,-30,22.3
20-11-2019 21:10,6.026,,5.175,4.135,2.629,2.002,1009.3,32.3,23.9,14.1,-30,22.5
20-11-2019 21:20,5.942,,5.104,4.191,2.732,1.921,1009.4,30.9,22.5,11.3,-30,22.3
20-11-2019 21:30,5.96,,5.165,4.169,2.138,1.34,1009.3,35.2,25.3,16.9,-30,22.3
20-11-2019 21:40,6.148,,5.361,4.238,2.388,1.502,1009.4,35.2,25.3,14.1,-30,22.1
20-11-2019 21:50,6.038,,5.312,4.044,2.415,1.583,1009.3,42.2,32.3,19.7,-30,22.1
20-11-2019 22:00,5.893,,4.893,3.897,2.199,1.316,1009.4,45,33.8,18.3,-30,22.2
20-11-2019 22:10,5.364,,4.704,3.912,2.715,1.902,1009.4,42.2,28.1,14.1,-30,22.1
20-11-2019 22:20,5.751,,4.809,3.792,2.634,1.879,1009.4,45,33.8,21.1,-30,22.1
20-11-2019 22:30,6.636,,5.538,4.017,2.406,1.791,1009.3,47.8,39.4,22.5,-30,21.7
20-11-2019 22:40,6.562,,6.494,4.596,3.054,2.031,1009.3,52,40.8,29.5,-30,21.7
20-11-2019 22:50,6.682,,6.303,4.174,2.504,1.392,1009.3,52,39.4,25.3,-30,21.5
20-11-2019 23:00,6.807,,6.487,4.51,2.472,1.683,1009.3,53.4,40.8,25.3,-30,21.4
20-11-2019 23:10,7.128,,6.588,4.591,2.167,1.22,1009.3,54.8,45,28.1,-30,21.4
20-11-2019 23:20,7.246,,6.821,4.647,2.413,1.296,1009.2,56.3,47.8,26.7,-30,20.6
20-11-2019 23:30,7.146,,6.798,4.456,2.226,1.032,1009.1,56.3,46.4,23.9,-30,20.8
20-11-2019 23:40,7.293,,6.749,4.708,2.204,1.147,1009.1,57.7,46.4,26.7,-30,20.9
20-11-2019 23:50,7.212,,6.634,4.571,2.086,2.215,1009,57.7,45,22.5,-30,21
21-11-2019 00:00,7.457,,6.374,4.473,2.118,1.933,1008.9,59.1,47.8,26.7,-30,21.1
21-11-2019 00:10,7.589,,6.492,4.833,2.211,2.066,1008.8,59.1,46.4,23.9,-30,21
21-11-2019 00:20,7.43,,6.512,4.534,1.887,2.151,1008.8,59.1,46.4,23.9,-30,21.4
21-11-2019 00:30,7.016,,6.144,4.181,1.629,2.595,1008.8,54.8,40.8,19.7,-30,20.6
21-11-2019 00:40,6.876,,6.009,4.181,2.31,2.347,1008.8,53.4,40.8,22.5,-30,19.9
21-11-2019 00:50,7.19,,6.61,4.588,2.241,2.438,1008.7,56.3,43.6,23.9,-30,19.7
21-11-2019 01:00,7.383,,6.789,4.968,2.484,2.521,1008.6,54.8,43.6,22.5,-30,19.9
21-11-2019 01:10,7.195,,6.715,4.921,2.447,2.492,1008.5,52,39.4,22.5,-30,19.5
21-11-2019 01:20,7.594,,6.928,5.046,2.519,2.499,1008.4,57.7,43.6,25.3,-30,20.3
21-11-2019 01:30,7.604,,6.955,5.267,2.914,2.644,1008.3,57.7,43.6,23.9,-30,21.1
21-11-2019 01:40,7.66,,7.073,5.333,2.865,2.296,1008.3,57.7,43.6,23.9,-30,21.7
21-11-2019 01:50,7.222,,7.147,5.002,2.649,2.585,1008.2,52,38,22.5,-30,21.6
21-11-2019 02:00,7.249,,7.51,5.081,2.789,2.448,1008.1,52,40.8,23.9,-30,22
21-11-2019 02:10,7.663,,7.652,4.865,2.499,2.786,1008,50.6,36.6,22.5,-30,21.9
21-11-2019 02:20,7.731,,7.542,4.843,2.511,2.656,1007.8,52,38,22.5,-30,21.2
21-11-2019 02:30,7.753,,7.392,4.745,2.425,2.399,1007.7,54.8,40.8,23.9,-30,20.8
21-11-2019 02:40,7.707,,7.588,4.882,2.622,2.624,1007.7,52,39.4,22.5,-30,21.1
21-11-2019 02:50,7.675,,7.539,5.007,2.61,2.546,1007.6,53.4,40.8,23.9,-30,21.5
21-11-2019 03:00,7.628,,7.409,5.448,2.742,2.014,1007.6,57.7,47.8,28.1,-30,21.5
21-11-2019 03:10,7.518,,7.247,5.414,2.592,2.188,1007.5,59.1,50.6,29.5,-30,21.5
21-11-2019 03:20,7.055,,6.816,5.137,2.317,2.24,1007.6,59.1,49.2,28.1,-30,20.3
21-11-2019 03:30,6.986,,6.955,5.392,2.811,2.681,1007.5,56.3,47.8,25.3,-30,20.1
21-11-2019 03:40,7.048,,6.872,5.113,2.172,2.955,1007.5,52,40.8,21.1,-30,19.2
21-11-2019 03:50,6.93,,6.389,4.836,3.027,2.573,1007.5,47.8,32.3,18.3,-30,17.7
21-11-2019 04:00,6.807,,6.217,5.022,3.077,2.754,1007.5,42.2,28.1,15.5,-30,17.1
21-11-2019 04:10,6.731,,6.193,5.012,2.509,2.637,1007.6,38,26.7,11.3,-30,17.5
21-11-2019 04:20,7.011,,6.195,5.103,2.044,2.874,1007.5,40.8,29.5,15.5,-29.9,17.8
21-11-2019 04:30,7.393,,6.769,5.286,2.595,2.357,1007.4,43.6,30.9,16.9,-29.9,18.4
21-11-2019 04:40,7.087,,6.524,5.429,2.467,2.463,1007.4,36.6,23.9,11.3,-29.9,18.4
21-11-2019 04:50,7.016,,6.426,5.323,2.487,2.024,1007.4,33.8,22.5,12.7,-29.9,19.2
21-11-2019 05:00,7.435,,6.654,5.235,2.681,1.98,1007.4,36.6,23.9,12.7,-30,20.5
21-11-2019 05:10,7.675,,6.852,5.348,2.661,2.002,1007.5,40.8,26.7,11.3,-29.9,21.1
21-11-2019 05:20,7.55,,6.835,5.176,2.339,2.205,1007.6,36.6,22.5,9.8,-29.9,21.5
21-11-2019 05:30,7.445,,6.71,5.196,2.457,2.267,1007.6,29.5,16.9,7,-29.9,21
21-11-2019 05:40,7.408,,6.703,5.105,2.496,2.362,1007.7,28.1,16.9,8.4,-29.9,21.1
21-11-2019 05:50,7.246,,6.22,5.603,2.936,2.796,1007.8,23.9,14.1,2.8,-29.8,20
21-11-2019 06:00,7.148,,6.222,5.585,2.846,2.688,1008,22.5,11.3,1.4,-29.6,19.8
21-11-2019 06:10,6.874,,6.019,5.309,2.946,2.641,1008.2,21.1,11.3,1.4,-29.6,19.8
21-11-2019 06:20,7.219,,6.217,5.35,2.669,2.465,1008.3,23.9,12.7,2.8,-29.8,20.1
21-11-2019 06:30,7.584,,6.585,5.041,2.806,2.394,1008.3,26.7,15.5,4.2,-29.9,20.9
21-11-2019 06:40,7.886,,6.801,5.073,2.728,2.468,1008.5,29.5,16.9,9.8,-29.9,21.1
21-11-2019 06:50,8.18,,7.863,5.335,3.057,2.487,1008.6,32.3,18.3,12.7,-29.9,21.4
21-11-2019 07:00,8.18,,7.743,5.054,2.686,2.178,1008.8,30.9,18.3,12.7,-29.9,21.4
21-11-2019 07:10,8.212,,7.64,5.318,3.286,2.558,1008.8,32.3,19.7,12.7,-29.9,21.1
21-11-2019 07:20,8.501,,8.123,5.629,3.229,2.651,1008.8,30.9,19.7,12.7,-29.9,21.2
21-11-2019 07:30,8.501,,7.946,5.879,3.204,2.328,1009,33.8,21.1,14.1,-30,21.5
